fecha,id_producto,nombre_producto,categoria,cantidad_vendida,precio_venta,costo_unitario,total_venta
2023-09-25,P010,Inca Kola 1.5L,Bebidas,25.0,5.5,3.8,137.5
2023-09-25,P023,Jabon Dove 90g,Higiene,8.0,3.5,2.4,28.0
2023-09-25,P018,Chifles 50g,Snacks,3.0,1.5,0.9,4.5
2023-09-25,P006,Yogurt Laive 1L,Lacteos,9.0,7.5,5.5,67.5
2023-09-25,P009,Coca Cola 500ml,Bebidas,17.0,2.5,1.6,42.5
2023-09-25,P012,Cerveza Cristal 650ml,Bebidas,10.0,5.0,3.5,50.0
2023-09-25,P025,Pasta Dental Colgate 75ml,Higiene,3.0,4.5,3.1,13.5
2023-09-25,P005,Leche Gloria 400g,Lacteos,13.0,4.5,3.2,58.5
2023-09-25,P021,Jabon Bolivar 230g,Limpieza,1.0,2.5,1.6,2.5
2023-09-25,P011,Agua San Luis 625ml,Bebidas,18.0,1.5,0.9,27.0
2023-09-25,P003,Azucar Rubia 1kg,Alimentos,12.0,3.2,2.3,38.4
2023-09-25,P019,Detergente Ariel 500g,Limpieza,4.0,8.5,6.2,34.0
2023-09-25,P024,Papel Higienico Elite 4u,Higiene,15.0,5.5,3.8,82.5
2023-09-25,P014,Galletas Oreo 12u,Snacks,11.0,2.5,1.7,27.5
2023-09-25,P017,Galletas Casino 6u,Snacks,2.0,1.8,1.1,3.6
2023-09-25,P015,Papas Lays 42g,Snacks,16.0,2.0,1.3,32.0
2023-09-26,P001,Arroz Costeno 1kg,Alimentos,17.0,3.5,2.5,59.5
2023-09-26,P013,Energizante Volt 473ml,Bebidas,3.0,3.5,2.4,10.5
2023-09-26,P005,Leche Gloria 400g,Lacteos,23.0,4.5,3.2,103.5
2023-09-26,P024,Papel Higienico Elite 4u,Higiene,17.0,5.5,3.8,93.5
2023-09-26,P023,Jabon Dove 90g,Higiene,5.0,3.5,2.4,17.5
2023-09-26,P009,Coca Cola 500ml,Bebidas,18.0,2.5,1.6,45.0
2023-09-26,P016,Chocolate Sublime,Snacks,9.0,1.5,0.9,13.5
2023-09-26,P021,Jabon Bolivar 230g,Limpieza,3.0,2.5,1.6,7.5
2023-09-26,P007,Queso Fresco 250g,Lacteos,2.0,5.0,3.6,10.0
2023-09-26,P019,Detergente Ariel 500g,Limpieza,8.0,8.5,6.2,68.0
2023-09-26,P011,Agua San Luis 625ml,Bebidas,19.0,1.5,0.9,28.5
2023-09-26,P006,Yogurt Laive 1L,Lacteos,5.0,7.5,5.5,37.5
2023-09-26,P014,Galletas Oreo 12u,Snacks,14.0,2.5,1.7,35.0
2023-09-26,P020,Lejia Clorox 1L,Limpieza,4.0,4.0,2.8,16.0
2023-09-26,P022,Shampoo Pantene 400ml,Higiene,3.0,14.0,10.0,42.0
2023-09-27,P008,Mantequilla Laive 100g,Lacteos,3.0,4.2,3.0,12.6
2023-09-27,P006,Yogurt Laive 1L,Lacteos,7.0,7.5,5.5,52.5
2023-09-27,P024,Papel Higienico Elite 4u,Higiene,25.0,5.5,3.8,137.5
2023-09-27,P002,Aceite Primor 1L,Alimentos,7.0,8.0,6.0,56.0
2023-09-27,P022,Shampoo Pantene 400ml,Higiene,4.0,14.0,10.0,56.0
2023-09-27,P019,Detergente Ariel 500g,Limpieza,5.0,8.5,6.2,42.5
2023-09-27,P021,Jabon Bolivar 230g,Limpieza,4.0,2.5,1.6,10.0
2023-09-27,P009,Coca Cola 500ml,Bebidas,21.0,2.5,1.6,52.5
2023-09-27,P016,Chocolate Sublime,Snacks,4.0,1.5,0.9,6.0
2023-09-27,P020,Lejia Clorox 1L,Limpieza,9.0,4.0,2.8,36.0
2023-09-28,P002,Aceite Primor 1L,Alimentos,12.0,8.0,6.0,96.0
2023-09-28,P016,Chocolate Sublime,Snacks,12.0,1.5,0.9,18.0
2023-09-28,P001,Arroz Costeno 1kg,Alimentos,30.0,3.5,2.5,105.0
2023-09-28,P005,Leche Gloria 400g,Lacteos,13.0,4.5,3.2,58.5
2023-09-28,P015,Papas Lays 42g,Snacks,10.0,2.0,1.3,20.0
2023-09-28,P017,Galletas Casino 6u,Snacks,2.0,1.8,1.1,3.6
2023-09-28,P020,Lejia Clorox 1L,Limpieza,8.0,4.0,2.8,32.0
2023-09-28,P025,Pasta Dental Colgate 75ml,Higiene,7.0,4.5,3.1,31.5
2023-09-28,P024,Papel Higienico Elite 4u,Higiene,15.0,5.5,3.8,82.5
2023-09-28,P019,Detergente Ariel 500g,Limpieza,4.0,8.5,6.2,34.0
2023-09-28,P004,Fideos Don Vittorio 500g,Alimentos,18.0,2.8,1.9,50.4
2023-09-28,P010,Inca Kola 1.5L,Bebidas,18.0,5.5,3.8,99.0
2023-09-28,P009,Coca Cola 500ml,Bebidas,19.0,2.5,1.6,47.5
2023-09-28,P018,Chifles 50g,Snacks,2.0,1.5,0.9,3.0
2023-09-28,P012,Cerveza Cristal 650ml,Bebidas,9.0,5.0,3.5,45.0
2023-09-28,P013,Energizante Volt 473ml,Bebidas,4.0,3.5,2.4,14.0
2023-09-29,P011,Agua San Luis 625ml,Bebidas,18.0,1.5,0.9,27.0
2023-09-29,P015,Papas Lays 42g,Snacks,16.0,2.0,1.3,32.0
2023-09-29,P016,Chocolate Sublime,Snacks,6.0,1.5,0.9,9.0
2023-09-29,P023,Jabon Dove 90g,Higiene,4.0,3.5,2.4,14.0
2023-09-29,P003,Azucar Rubia 1kg,Alimentos,26.0,3.2,2.3,83.2
2023-09-29,P002,Aceite Primor 1L,Alimentos,12.0,8.0,6.0,96.0
2023-09-29,P017,Galletas Casino 6u,Snacks,4.0,1.8,1.1,7.2
2023-09-29,P007,Queso Fresco 250g,Lacteos,3.0,5.0,3.6,15.0
2023-09-29,P013,Energizante Volt 473ml,Bebidas,3.0,3.5,2.4,10.5
2023-09-29,P020,Lejia Clorox 1L,Limpieza,8.0,4.0,2.8,32.0
2023-09-29,P006,Yogurt Laive 1L,Lacteos,8.0,7.5,5.5,60.0
2023-09-29,P022,Shampoo Pantene 400ml,Higiene,3.0,14.0,10.0,42.0
2023-09-29,P019,Detergente Ariel 500g,Limpieza,10.0,8.5,6.2,85.0
2023-09-29,P010,Inca Kola 1.5L,Bebidas,14.0,5.5,3.8,77.0
2023-09-29,P014,Galletas Oreo 12u,Snacks,14.0,2.5,1.7,35.0
2023-09-30,P014,Galletas Oreo 12u,Snacks,22.0,2.5,1.7,55.0
2023-09-30,P006,Yogurt Laive 1L,Lacteos,12.0,7.5,5.5,90.0
2023-09-30,P016,Chocolate Sublime,Snacks,3.0,1.5,0.9,4.5
2023-09-30,P017,Galletas Casino 6u,Snacks,1.0,1.8,1.1,1.8
2023-09-30,P024,Papel Higienico Elite 4u,Higiene,33.0,5.5,3.8,181.5
2023-09-30,P021,Jabon Bolivar 230g,Limpieza,1.0,2.5,1.6,2.5
2023-09-30,P007,Queso Fresco 250g,Lacteos,1.0,5.0,3.6,5.0
2023-09-30,P020,Lejia Clorox 1L,Limpieza,15.0,4.0,2.8,60.0
2023-09-30,P023,Jabon Dove 90g,Higiene,8.0,3.5,2.4,28.0
2023-09-30,P013,Energizante Volt 473ml,Bebidas,1.0,3.5,2.4,3.5
2023-09-30,P001,Arroz Costeno 1kg,Alimentos,38.0,3.5,2.5,133.0
2023-09-30,P010,Inca Kola 1.5L,Bebidas,38.0,5.5,3.8,209.0
2023-09-30,P015,Papas Lays 42g,Snacks,31.0,2.0,1.3,62.0
2023-09-30,P018,Chifles 50g,Snacks,6.0,1.5,0.9,9.0
2023-09-30,P002,Aceite Primor 1L,Alimentos,3.0,8.0,6.0,24.0
2023-09-30,P019,Detergente Ariel 500g,Limpieza,3.0,8.5,6.2,25.5
2023-09-30,P009,Coca Cola 500ml,Bebidas,38.0,2.5,1.6,95.0
2023-10-01,P019,Detergente Ariel 500g,Limpieza,11.0,8.5,6.2,93.5
2023-10-01,P009,Coca Cola 500ml,Bebidas,26.0,2.5,1.6,65.0
2023-10-01,P025,Pasta Dental Colgate 75ml,Higiene,10.0,4.5,3.1,45.0
2023-10-01,P005,Leche Gloria 400g,Lacteos,19.0,4.5,3.2,85.5
2023-10-01,P007,Queso Fresco 250g,Lacteos,3.0,5.0,3.6,15.0
2023-10-01,P003,Azucar Rubia 1kg,Alimentos,27.0,3.2,2.3,86.4
2023-10-01,P004,Fideos Don Vittorio 500g,Alimentos,20.0,2.8,1.9,56.0
2023-10-01,P017,Galletas Casino 6u,Snacks,5.0,1.8,1.1,9.0
2023-10-01,P013,Energizante Volt 473ml,Bebidas,5.0,3.5,2.4,17.5
2023-10-01,P002,Aceite Primor 1L,Alimentos,7.0,8.0,6.0,56.0
2023-10-01,P016,Chocolate Sublime,Snacks,3.0,1.5,0.9,4.5
2023-10-01,P018,Chifles 50g,Snacks,2.0,1.5,0.9,3.0
2023-10-01,P014,Galletas Oreo 12u,Snacks,13.0,2.5,1.7,32.5
2023-10-01,P022,Shampoo Pantene 400ml,Higiene,2.0,14.0,10.0,28.0
2023-10-01,P021,Jabon Bolivar 230g,Limpieza,1.0,2.5,1.6,2.5
2023-10-01,P006,Yogurt Laive 1L,Lacteos,9.0,7.5,5.5,67.5
2023-10-01,P024,Papel Higienico Elite 4u,Higiene,16.0,5.5,3.8,88.0
2023-10-01,P012,Cerveza Cristal 650ml,Bebidas,3.0,5.0,3.5,15.0
2023-10-02,P014,Galletas Oreo 12u,Snacks,10.0,2.5,1.7,25.0
2023-10-02,P001,Arroz Costeno 1kg,Alimentos,23.0,3.5,2.5,80.5
2023-10-02,P011,Agua San Luis 625ml,Bebidas,24.0,1.5,0.9,36.0
2023-10-02,P019,Detergente Ariel 500g,Limpieza,8.0,8.5,6.2,68.0
2023-10-02,P025,Pasta Dental Colgate 75ml,Higiene,3.0,4.5,3.1,13.5
2023-10-02,P017,Galletas Casino 6u,Snacks,1.0,1.8,1.1,1.8
2023-10-02,P023,Jabon Dove 90g,Higiene,7.0,3.5,2.4,24.5
2023-10-02,P022,Shampoo Pantene 400ml,Higiene,4.0,14.0,10.0,56.0
2023-10-02,P016,Chocolate Sublime,Snacks,6.0,1.5,0.9,9.0
2023-10-02,P018,Chifles 50g,Snacks,2.0,1.5,0.9,3.0
2023-10-02,P006,Yogurt Laive 1L,Lacteos,3.0,7.5,5.5,22.5
2023-10-02,P015,Papas Lays 42g,Snacks,12.0,2.0,1.3,24.0
2023-10-02,P002,Aceite Primor 1L,Alimentos,6.0,8.0,6.0,48.0
2023-10-03,P009,Coca Cola 500ml,Bebidas,13.0,2.5,1.6,32.5
2023-10-03,P002,Aceite Primor 1L,Alimentos,5.0,8.0,6.0,40.0
2023-10-03,P014,Galletas Oreo 12u,Snacks,15.0,2.5,1.7,37.5
2023-10-03,P025,Pasta Dental Colgate 75ml,Higiene,4.0,4.5,3.1,18.0
2023-10-03,P016,Chocolate Sublime,Snacks,9.0,1.5,0.9,13.5
2023-10-03,P020,Lejia Clorox 1L,Limpieza,4.0,4.0,2.8,16.0
2023-10-03,P011,Agua San Luis 625ml,Bebidas,17.0,1.5,0.9,25.5
2023-10-03,P018,Chifles 50g,Snacks,4.0,1.5,0.9,6.0
2023-10-03,P013,Energizante Volt 473ml,Bebidas,2.0,3.5,2.4,7.0
2023-10-03,P022,Shampoo Pantene 400ml,Higiene,3.0,14.0,10.0,42.0
2023-10-03,P008,Mantequilla Laive 100g,Lacteos,2.0,4.2,3.0,8.4
2023-10-03,P019,Detergente Ariel 500g,Limpieza,10.0,8.5,6.2,85.0
2023-10-03,P010,Inca Kola 1.5L,Bebidas,18.0,5.5,3.8,99.0
2023-10-03,P003,Azucar Rubia 1kg,Alimentos,19.0,3.2,2.3,60.8
2023-10-04,P022,Shampoo Pantene 400ml,Higiene,4.0,14.0,10.0,56.0
2023-10-04,P005,Leche Gloria 400g,Lacteos,10.0,4.5,3.2,45.0
2023-10-04,P015,Papas Lays 42g,Snacks,25.0,2.0,1.3,50.0
2023-10-04,P007,Queso Fresco 250g,Lacteos,3.0,5.0,3.6,15.0
2023-10-04,P020,Lejia Clorox 1L,Limpieza,6.0,4.0,2.8,24.0
2023-10-04,P004,Fideos Don Vittorio 500g,Alimentos,22.0,2.8,1.9,61.6
2023-10-04,P021,Jabon Bolivar 230g,Limpieza,4.0,2.5,1.6,10.0
2023-10-04,P008,Mantequilla Laive 100g,Lacteos,2.0,4.2,3.0,8.4
2023-10-04,P016,Chocolate Sublime,Snacks,7.0,1.5,0.9,10.5
2023-10-04,P009,Coca Cola 500ml,Bebidas,18.0,2.5,1.6,45.0
2023-10-04,P012,Cerveza Cristal 650ml,Bebidas,3.0,5.0,3.5,15.0
2023-10-05,P009,Coca Cola 500ml,Bebidas,22.0,2.5,1.6,55.0
2023-10-05,P024,Papel Higienico Elite 4u,Higiene,24.0,5.5,3.8,132.0
2023-10-05,P017,Galletas Casino 6u,Snacks,2.0,1.8,1.1,3.6
2023-10-05,P025,Pasta Dental Colgate 75ml,Higiene,9.0,4.5,3.1,40.5
2023-10-05,P016,Chocolate Sublime,Snacks,5.0,1.5,0.9,7.5
2023-10-05,P020,Lejia Clorox 1L,Limpieza,6.0,4.0,2.8,24.0
2023-10-05,P003,Azucar Rubia 1kg,Alimentos,20.0,3.2,2.3,64.0
2023-10-05,P013,Energizante Volt 473ml,Bebidas,2.0,3.5,2.4,7.0
2023-10-05,P014,Galletas Oreo 12u,Snacks,10.0,2.5,1.7,25.0
2023-10-05,P023,Jabon Dove 90g,Higiene,8.0,3.5,2.4,28.0
2023-10-06,P013,Energizante Volt 473ml,Bebidas,4.0,3.5,2.4,14.0
2023-10-06,P004,Fideos Don Vittorio 500g,Alimentos,21.0,2.8,1.9,58.8
2023-10-06,P015,Papas Lays 42g,Snacks,11.0,2.0,1.3,22.0
2023-10-06,P014,Galletas Oreo 12u,Snacks,10.0,2.5,1.7,25.0
2023-10-06,P021,Jabon Bolivar 230g,Limpieza,2.0,2.5,1.6,5.0
2023-10-06,P024,Papel Higienico Elite 4u,Higiene,20.0,5.5,3.8,110.0
2023-10-06,P022,Shampoo Pantene 400ml,Higiene,4.0,14.0,10.0,56.0
2023-10-06,P018,Chifles 50g,Snacks,3.0,1.5,0.9,4.5
2023-10-06,P006,Yogurt Laive 1L,Lacteos,4.0,7.5,5.5,30.0
2023-10-06,P017,Galletas Casino 6u,Snacks,4.0,1.8,1.1,7.2
2023-10-06,P011,Agua San Luis 625ml,Bebidas,20.0,1.5,0.9,30.0
2023-10-07,P015,Papas Lays 42g,Snacks,11.0,2.0,1.3,22.0
2023-10-07,P008,Mantequilla Laive 100g,Lacteos,2.0,4.2,3.0,8.4
2023-10-07,P001,Arroz Costeno 1kg,Alimentos,13.0,3.5,2.5,45.5
2023-10-07,P012,Cerveza Cristal 650ml,Bebidas,9.0,5.0,3.5,45.0
2023-10-07,P002,Aceite Primor 1L,Alimentos,11.0,8.0,6.0,88.0
2023-10-07,P011,Agua San Luis 625ml,Bebidas,32.0,1.5,0.9,48.0
2023-10-07,P018,Chifles 50g,Snacks,2.0,1.5,0.9,3.0
2023-10-07,P005,Leche Gloria 400g,Lacteos,16.0,4.5,3.2,72.0
2023-10-07,P010,Inca Kola 1.5L,Bebidas,19.0,5.5,3.8,104.5
2023-10-07,P016,Chocolate Sublime,Snacks,13.0,1.5,0.9,19.5
2023-10-07,P006,Yogurt Laive 1L,Lacteos,13.0,7.5,5.5,97.5
2023-10-07,P024,Papel Higienico Elite 4u,Higiene,29.0,5.5,3.8,159.5
2023-10-08,P008,Mantequilla Laive 100g,Lacteos,2.0,4.2,3.0,8.4
2023-10-08,P015,Papas Lays 42g,Snacks,24.0,2.0,1.3,48.0
2023-10-08,P011,Agua San Luis 625ml,Bebidas,22.0,1.5,0.9,33.0
2023-10-08,P025,Pasta Dental Colgate 75ml,Higiene,11.0,4.5,3.1,49.5
2023-10-08,P023,Jabon Dove 90g,Higiene,5.0,3.5,2.4,17.5
2023-10-08,P003,Azucar Rubia 1kg,Alimentos,11.0,3.2,2.3,35.2
2023-10-08,P016,Chocolate Sublime,Snacks,13.0,1.5,0.9,19.5
2023-10-08,P010,Inca Kola 1.5L,Bebidas,22.0,5.5,3.8,121.0
2023-10-08,P009,Coca Cola 500ml,Bebidas,27.0,2.5,1.6,67.5
2023-10-08,P018,Chifles 50g,Snacks,2.0,1.5,0.9,3.0
2023-10-08,P002,Aceite Primor 1L,Alimentos,5.0,8.0,6.0,40.0
2023-10-08,P022,Shampoo Pantene 400ml,Higiene,3.0,14.0,10.0,42.0
2023-10-08,P007,Queso Fresco 250g,Lacteos,1.0,5.0,3.6,5.0
2023-10-08,P005,Leche Gloria 400g,Lacteos,26.0,4.5,3.2,117.0
2023-10-08,P020,Lejia Clorox 1L,Limpieza,13.0,4.0,2.8,52.0
2023-10-08,P006,Yogurt Laive 1L,Lacteos,10.0,7.5,5.5,75.0
2023-10-08,P014,Galletas Oreo 12u,Snacks,15.0,2.5,1.7,37.5
2023-10-08,P021,Jabon Bolivar 230g,Limpieza,5.0,2.5,1.6,12.5
2023-10-08,P012,Cerveza Cristal 650ml,Bebidas,10.0,5.0,3.5,50.0
2023-10-09,P007,Queso Fresco 250g,Lacteos,2.0,5.0,3.6,10.0
2023-10-09,P002,Aceite Primor 1L,Alimentos,9.0,8.0,6.0,72.0
2023-10-09,P014,Galletas Oreo 12u,Snacks,17.0,2.5,1.7,42.5
2023-10-09,P011,Agua San Luis 625ml,Bebidas,17.0,1.5,0.9,25.5
2023-10-09,P018,Chifles 50g,Snacks,2.0,1.5,0.9,3.0
2023-10-09,P001,Arroz Costeno 1kg,Alimentos,20.0,3.5,2.5,70.0
2023-10-09,P015,Papas Lays 42g,Snacks,14.0,2.0,1.3,28.0
2023-10-09,P008,Mantequilla Laive 100g,Lacteos,2.0,4.2,3.0,8.4
2023-10-09,P019,Detergente Ariel 500g,Limpieza,5.0,8.5,6.2,42.5
2023-10-09,P005,Leche Gloria 400g,Lacteos,20.0,4.5,3.2,90.0
2023-10-09,P003,Azucar Rubia 1kg,Alimentos,11.0,3.2,2.3,35.2
2023-10-09,P016,Chocolate Sublime,Snacks,5.0,1.5,0.9,7.5
2023-10-09,P017,Galletas Casino 6u,Snacks,2.0,1.8,1.1,3.6
2023-10-10,P019,Detergente Ariel 500g,Limpieza,7.0,8.5,6.2,59.5
2023-10-10,P025,Pasta Dental Colgate 75ml,Higiene,9.0,4.5,3.1,40.5
2023-10-10,P021,Jabon Bolivar 230g,Limpieza,2.0,2.5,1.6,5.0
2023-10-10,P024,Papel Higienico Elite 4u,Higiene,8.0,5.5,3.8,44.0
2023-10-10,P010,Inca Kola 1.5L,Bebidas,11.0,5.5,3.8,60.5
2023-10-10,P023,Jabon Dove 90g,Higiene,5.0,3.5,2.4,17.5
2023-10-10,P002,Aceite Primor 1L,Alimentos,4.0,8.0,6.0,32.0
2023-10-10,P015,Papas Lays 42g,Snacks,18.0,2.0,1.3,36.0
2023-10-10,P006,Yogurt Laive 1L,Lacteos,5.0,7.5,5.5,37.5
2023-10-10,P008,Mantequilla Laive 100g,Lacteos,3.0,4.2,3.0,12.6
2023-10-10,P014,Galletas Oreo 12u,Snacks,22.0,2.5,1.7,55.0
2023-10-10,P022,Shampoo Pantene 400ml,Higiene,2.0,14.0,10.0,28.0
2023-10-10,P013,Energizante Volt 473ml,Bebidas,2.0,3.5,2.4,7.0
2023-10-10,P005,Leche Gloria 400g,Lacteos,10.0,4.5,3.2,45.0
2023-10-10,P011,Agua San Luis 625ml,Bebidas,12.0,1.5,0.9,18.0
2023-10-10,P012,Cerveza Cristal 650ml,Bebidas,7.0,5.0,3.5,35.0
2023-10-10,P001,Arroz Costeno 1kg,Alimentos,20.0,3.5,2.5,70.0
2023-10-10,P017,Galletas Casino 6u,Snacks,3.0,1.8,1.1,5.4
2023-10-10,P003,Azucar Rubia 1kg,Alimentos,14.0,3.2,2.3,44.8
2023-10-11,P005,Leche Gloria 400g,Lacteos,12.0,4.5,3.2,54.0
2023-10-11,P020,Lejia Clorox 1L,Limpieza,9.0,4.0,2.8,36.0
2023-10-11,P016,Chocolate Sublime,Snacks,4.0,1.5,0.9,6.0
2023-10-11,P007,Queso Fresco 250g,Lacteos,4.0,5.0,3.6,20.0
2023-10-11,P023,Jabon Dove 90g,Higiene,7.0,3.5,2.4,24.5
2023-10-11,P008,Mantequilla Laive 100g,Lacteos,4.0,4.2,3.0,16.8
2023-10-11,P022,Shampoo Pantene 400ml,Higiene,4.0,14.0,10.0,56.0
2023-10-11,P017,Galletas Casino 6u,Snacks,3.0,1.8,1.1,5.4
2023-10-11,P012,Cerveza Cristal 650ml,Bebidas,6.0,5.0,3.5,30.0
2023-10-11,P019,Detergente Ariel 500g,Limpieza,10.0,8.5,6.2,85.0
2023-10-11,P003,Azucar Rubia 1kg,Alimentos,17.0,3.2,2.3,54.4
2023-10-11,P009,Coca Cola 500ml,Bebidas,18.0,2.5,1.6,45.0
2023-10-11,P006,Yogurt Laive 1L,Lacteos,7.0,7.5,5.5,52.5
2023-10-12,P002,Aceite Primor 1L,Alimentos,9.0,8.0,6.0,72.0
2023-10-12,P023,Jabon Dove 90g,Higiene,4.0,3.5,2.4,14.0
2023-10-12,P017,Galletas Casino 6u,Snacks,2.0,1.8,1.1,3.6
2023-10-12,P025,Pasta Dental Colgate 75ml,Higiene,3.0,4.5,3.1,13.5
2023-10-12,P015,Papas Lays 42g,Snacks,10.0,2.0,1.3,20.0
2023-10-12,P022,Shampoo Pantene 400ml,Higiene,2.0,14.0,10.0,28.0
2023-10-12,P006,Yogurt Laive 1L,Lacteos,5.0,7.5,5.5,37.5
2023-10-12,P019,Detergente Ariel 500g,Limpieza,9.0,8.5,6.2,76.5
2023-10-12,P005,Leche Gloria 400g,Lacteos,18.0,4.5,3.2,81.0
2023-10-12,P007,Queso Fresco 250g,Lacteos,3.0,5.0,3.6,15.0
2023-10-12,P003,Azucar Rubia 1kg,Alimentos,16.0,3.2,2.3,51.2
2023-10-12,P008,Mantequilla Laive 100g,Lacteos,3.0,4.2,3.0,12.6
2023-10-12,P004,Fideos Don Vittorio 500g,Alimentos,13.0,2.8,1.9,36.4
2023-10-13,P018,Chifles 50g,Snacks,2.0,1.5,0.9,3.0
2023-10-13,P013,Energizante Volt 473ml,Bebidas,1.0,3.5,2.4,3.5
2023-10-13,P022,Shampoo Pantene 400ml,Higiene,2.0,14.0,10.0,28.0
2023-10-13,P008,Mantequilla Laive 100g,Lacteos,3.0,4.2,3.0,12.6
2023-10-13,P017,Galletas Casino 6u,Snacks,3.0,1.8,1.1,5.4
2023-10-13,P011,Agua San Luis 625ml,Bebidas,9.0,1.5,0.9,13.5
2023-10-13,P004,Fideos Don Vittorio 500g,Alimentos,10.0,2.8,1.9,28.0
2023-10-13,P025,Pasta Dental Colgate 75ml,Higiene,12.0,4.5,3.1,54.0
2023-10-13,P010,Inca Kola 1.5L,Bebidas,22.0,5.5,3.8,121.0
2023-10-13,P023,Jabon Dove 90g,Higiene,4.0,3.5,2.4,14.0
2023-10-13,P005,Leche Gloria 400g,Lacteos,18.0,4.5,3.2,81.0
2023-10-13,P002,Aceite Primor 1L,Alimentos,6.0,8.0,6.0,48.0
2023-10-13,P006,Yogurt Laive 1L,Lacteos,7.0,7.5,5.5,52.5
2023-10-13,P012,Cerveza Cristal 650ml,Bebidas,10.0,5.0,3.5,50.0
2023-10-13,P007,Queso Fresco 250g,Lacteos,4.0,5.0,3.6,20.0
2023-10-13,P014,Galletas Oreo 12u,Snacks,10.0,2.5,1.7,25.0
2023-10-13,P009,Coca Cola 500ml,Bebidas,19.0,2.5,1.6,47.5
2023-10-13,P020,Lejia Clorox 1L,Limpieza,7.0,4.0,2.8,28.0
2023-10-13,P015,Papas Lays 42g,Snacks,19.0,2.0,1.3,38.0
2023-10-13,P024,Papel Higienico Elite 4u,Higiene,19.0,5.5,3.8,104.5
2023-10-14,P013,Energizante Volt 473ml,Bebidas,1.0,3.5,2.4,3.5
2023-10-14,P022,Shampoo Pantene 400ml,Higiene,6.0,14.0,10.0,84.0
2023-10-14,P003,Azucar Rubia 1kg,Alimentos,34.0,3.2,2.3,108.8
2023-10-14,P015,Papas Lays 42g,Snacks,38.0,2.0,1.3,76.0
2023-10-14,P014,Galletas Oreo 12u,Snacks,27.0,2.5,1.7,67.5
2023-10-14,P005,Leche Gloria 400g,Lacteos,22.0,4.5,3.2,99.0
2023-10-14,P023,Jabon Dove 90g,Higiene,13.0,3.5,2.4,45.5
2023-10-14,P006,Yogurt Laive 1L,Lacteos,7.0,7.5,5.5,52.5
2023-10-14,P012,Cerveza Cristal 650ml,Bebidas,6.0,5.0,3.5,30.0
2023-10-14,P018,Chifles 50g,Snacks,3.0,1.5,0.9,4.5
2023-10-14,P011,Agua San Luis 625ml,Bebidas,27.0,1.5,0.9,40.5
2023-10-14,P025,Pasta Dental Colgate 75ml,Higiene,8.0,4.5,3.1,36.0
2023-10-14,P016,Chocolate Sublime,Snacks,3.0,1.5,0.9,4.5
2023-10-14,P021,Jabon Bolivar 230g,Limpieza,1.0,2.5,1.6,2.5
2023-10-14,P008,Mantequilla Laive 100g,Lacteos,1.0,4.2,3.0,4.2
2023-10-15,P021,Jabon Bolivar 230g,Limpieza,1.0,2.5,1.6,2.5
2023-10-15,P019,Detergente Ariel 500g,Limpieza,8.0,8.5,6.2,68.0
2023-10-15,P007,Queso Fresco 250g,Lacteos,6.0,5.0,3.6,30.0
2023-10-15,P002,Aceite Primor 1L,Alimentos,8.0,8.0,6.0,64.0
2023-10-15,P008,Mantequilla Laive 100g,Lacteos,2.0,4.2,3.0,8.4
2023-10-15,P004,Fideos Don Vittorio 500g,Alimentos,16.0,2.8,1.9,44.8
2023-10-15,P010,Inca Kola 1.5L,Bebidas,38.0,5.5,3.8,209.0
2023-10-15,P009,Coca Cola 500ml,Bebidas,34.0,2.5,1.6,85.0
2023-10-15,P024,Papel Higienico Elite 4u,Higiene,15.0,5.5,3.8,82.5
2023-10-15,P023,Jabon Dove 90g,Higiene,10.0,3.5,2.4,35.0
2023-10-15,P014,Galletas Oreo 12u,Snacks,34.0,2.5,1.7,85.0
2023-10-15,P020,Lejia Clorox 1L,Limpieza,7.0,4.0,2.8,28.0
2023-10-16,P001,Arroz Costeno 1kg,Alimentos,16.0,3.5,2.5,56.0
2023-10-16,P008,Mantequilla Laive 100g,Lacteos,1.0,4.2,3.0,4.2
2023-10-16,P025,Pasta Dental Colgate 75ml,Higiene,3.0,4.5,3.1,13.5
2023-10-16,P017,Galletas Casino 6u,Snacks,4.0,1.8,1.1,7.2
2023-10-16,P003,Azucar Rubia 1kg,Alimentos,28.0,3.2,2.3,89.6
2023-10-16,P023,Jabon Dove 90g,Higiene,12.0,3.5,2.4,42.0
2023-10-16,P022,Shampoo Pantene 400ml,Higiene,2.0,14.0,10.0,28.0
2023-10-16,P011,Agua San Luis 625ml,Bebidas,21.0,1.5,0.9,31.5
2023-10-16,P018,Chifles 50g,Snacks,3.0,1.5,0.9,4.5
2023-10-16,P016,Chocolate Sublime,Snacks,7.0,1.5,0.9,10.5
2023-10-16,P019,Detergente Ariel 500g,Limpieza,10.0,8.5,6.2,85.0
2023-10-16,P007,Queso Fresco 250g,Lacteos,1.0,5.0,3.6,5.0
2023-10-16,P021,Jabon Bolivar 230g,Limpieza,3.0,2.5,1.6,7.5
2023-10-16,P006,Yogurt Laive 1L,Lacteos,8.0,7.5,5.5,60.0
2023-10-16,P015,Papas Lays 42g,Snacks,13.0,2.0,1.3,26.0
2023-10-16,P004,Fideos Don Vittorio 500g,Alimentos,28.0,2.8,1.9,78.4
2023-10-16,P005,Leche Gloria 400g,Lacteos,19.0,4.5,3.2,85.5
2023-10-16,P020,Lejia Clorox 1L,Limpieza,4.0,4.0,2.8,16.0
